"","Estimate","2.5 %","97.5 %","iteration","predictor"
"countryEngland",0.857458324277981,0.761482711692748,0.963953187948034,22,"countryEngland"
"countryFrance",1.23571468822722,1.07830014776324,1.41293725476667,22,"countryFrance"
"countryGermany",0.826702117970597,0.732403522942658,0.931775810466611,22,"countryGermany"
"skintone:countryEngland",1.00391311683475,0.903652753462613,1.1145066929928,22,"skintone:countryEngland"
"skintone:countryFrance",0.865162837155725,0.768263176015351,0.972894242573154,22,"skintone:countryFrance"
"skintone:countryGermany",1.14152182359693,1.01414295150454,1.28183409734152,22,"skintone:countryGermany"
"(Intercept)",0.00284846483315559,0.00250421399593331,0.00323318391830345,23,"(Intercept)"
"skintone",1.10684830809301,1.03318941543247,1.1848056254848,23,"skintone"
"totalYellows",1.01347288953709,1.01037187726017,1.01660628574218,23,"totalYellows"
"height",1.03287276500863,0.956894394755253,1.1150437047088,23,"height"
"age",1.16079135384434,1.06823879211713,1.26162540961969,23,"age"
"wins.loss",0.792046277297235,0.735399236732107,0.851916400231058,23,"wins.loss"
"goals",1.14555961056805,1.05640240320165,1.24182332951943,23,"goals"
"posD",1.23630957159603,1.0964856095033,1.39407148391313,23,"posD"
"posG",1.74361750816074,1.40751208326048,2.15353978108538,23,"posG"
"posM",0.740729276115641,0.648892028236483,0.844869475939436,23,"posM"
"countryEngland",0.905396972996513,0.805680066442965,1.01594093345777,23,"countryEngland"
"countryFrance",1.23617169790266,1.08162549101259,1.40971009957153,23,"countryFrance"
"countryGermany",0.782134087286547,0.693264690717704,0.880897093917307,23,"countryGermany"
"skintone:countryEngland",1.02854774803364,0.929030489308483,1.13834701813862,23,"skintone:countryEngland"
"skintone:countryFrance",0.841028353571091,0.744319310905518,0.948667627177127,23,"skintone:countryFrance"
"skintone:countryGermany",1.19110789913286,1.05401323863062,1.34249529703724,23,"skintone:countryGermany"
"(Intercept)",0.00280926495832907,0.00245936336364721,0.00320182558404109,24,"(Intercept)"
"skintone",1.09068119222205,1.01480781382199,1.17108479732945,24,"skintone"
"totalYellows",1.01322500057356,1.01002608035541,1.01645448699156,24,"totalYellows"
"height",1.07094979547915,0.990766630106563,1.15781555861206,24,"height"
"age",1.18269556545634,1.08841551789146,1.28537509983362,24,"age"
"wins.loss",0.800000799769403,0.745422087993606,0.85748160043358,24,"wins.loss"
"goals",1.15562801449756,1.06476530640933,1.25401992389637,24,"goals"
"posD",1.20476943105489,1.06534606974596,1.36250079443935,24,"posD"
"posG",1.71255519503785,1.37686181541448,2.12332076253526,24,"posG"
"posM",0.771378636918528,0.676143182983592,0.879411162579052,24,"posM"
"countryEngland",0.89876075183101,0.800230081380572,1.00802482315355,24,"countryEngland"
"countryFrance",1.30323038583473,1.13977415593891,1.48683810514284,24,"countryFrance"
"countryGermany",0.791351872660216,0.700225250846509,0.892854570135572,24,"countryGermany"
"skintone:countryEngland",1.0038865609209,0.905126405355377,1.11303818990997,24,"skintone:countryEngland"
"skintone:countryFrance",0.878934980003878,0.778200290095383,0.991504448448364,24,"skintone:countryFrance"
"skintone:countryGermany",1.21374242416882,1.07061854353122,1.37234319013392,24,"skintone:countryGermany"
"(Intercept)",0.0026370175155254,0.00231722838124899,0.00299428284838323,25,"(Intercept)"
"skintone",1.10427817830969,1.03163421523061,1.18094674204928,25,"skintone"
"totalYellows",1.01367878953387,1.01056794837782,1.01681536268115,25,"totalYellows"
"height",1.06177076275378,0.984865031368476,1.1447937560794,25,"height"
"age",1.15317403608993,1.06251988202444,1.2517940473392,25,"age"
"wins.loss",0.779994478806289,0.725485249822345,0.837450950161356,25,"wins.loss"
"goals",1.1386034228584,1.04551823472425,1.23824631256824,25,"goals"
"posD",1.21051847274361,1.07373016087221,1.36466237752573,25,"posD"
"posG",1.58658368281358,1.28179775087353,1.95701316240469,25,"posG"
"posM",0.735609101309766,0.646278002591828,0.836575462244272,25,"posM"
"countryEngland",0.924979449451922,0.826509737635042,1.03376310526669,25,"countryEngland"
"countryFrance",1.18292609691377,1.03349492827306,1.34983943723675,25,"countryFrance"
"countryGermany",0.790315352799181,0.699779649030914,0.89083910429496,25,"countryGermany"
"skintone:countryEngland",0.978541129027193,0.886790267655292,1.07930637824733,25,"skintone:countryEngland"
"skintone:countryFrance",0.886321195290003,0.786491181107649,0.99733857096621,25,"skintone:countryFrance"
"skintone:countryGermany",1.19885539396942,1.06645720853545,1.34458302280212,25,"skintone:countryGermany"
"(Intercept)",0.00259576292950584,0.00228123489311722,0.00294711948678011,26,"(Intercept)"
"skintone",1.11424875047701,1.04086826617137,1.19182087507472,26,"skintone"
"totalYellows",1.01505165127987,1.01198293064595,1.01814972754098,26,"totalYellows"
"height",1.07082881511024,0.993951222997062,1.15385435184272,26,"height"
"age",1.16939821765356,1.07719313088187,1.26972806556272,26,"age"
"wins.loss",0.795131705083211,0.741242592534697,0.85172238971155,26,"wins.loss"
"goals",1.11542180363164,1.03125903966104,1.20554968113356,26,"goals"
"posD",1.15081050186803,1.019991167091,1.29816501801029,26,"posD"
"posG",1.63175885761396,1.32011024171617,2.01005046649678,26,"posG"
"posM",0.734713251225678,0.646299420223486,0.834564406520643,26,"posM"
"countryEngland",0.874074141584579,0.77774384049393,0.980713375338473,26,"countryEngland"
"countryFrance",1.25094486448739,1.09141478304432,1.42974706187741,26,"countryFrance"
"countryGermany",0.797539275126731,0.70690259958692,0.898321473204713,26,"countryGermany"
"skintone:countryEngland",0.990836448219951,0.894456480987624,1.09687228677951,26,"skintone:countryEngland"
"skintone:countryFrance",0.864229705076012,0.764650460623105,0.975009417105586,26,"skintone:countryFrance"
"skintone:countryGermany",1.1767159696929,1.04812062410714,1.31828692301185,26,"skintone:countryGermany"
"(Intercept)",0.00257168085814404,0.00224967265844091,0.00293264520095556,27,"(Intercept)"
"skintone",1.10586235897809,1.03117903704005,1.18493631930716,27,"skintone"
"totalYellows",1.01520356130592,1.01201335523461,1.0184287019125,27,"totalYellows"
"height",1.08891959540204,1.00817940021685,1.17634076131081,27,"height"
"age",1.17928420726744,1.08305418633125,1.28433157547027,27,"age"
"wins.loss",0.808136153414294,0.752945629366579,0.866176345788954,27,"wins.loss"
"goals",1.13680692658907,1.04721573523572,1.23362692685864,27,"goals"
"posD",1.21205887231873,1.07284135996509,1.36959664171195,27,"posD"
"posG",1.64409160329113,1.31256620749229,2.05081922526434,27,"posG"
"posM",0.738740449793923,0.644993996476988,0.845496709089667,27,"posM"
"countryEngland",0.824846263490939,0.733600612462612,0.925886091262047,27,"countryEngland"
"countryFrance",1.2836629807675,1.11785441161197,1.47031452749725,27,"countryFrance"
"countryGermany",0.816647667113026,0.724641843907401,0.918933364130749,27,"countryGermany"
"skintone:countryEngland",1.03343738550062,0.934569957791057,1.14256484583599,27,"skintone:countryEngland"
"skintone:countryFrance",0.841407206419231,0.742454582535079,0.951678007799771,27,"skintone:countryFrance"
"skintone:countryGermany",1.16535870471493,1.03568185008733,1.30826273235605,27,"skintone:countryGermany"
"(Intercept)",0.00265773616570878,0.00233325974953828,0.00302092366394411,28,"(Intercept)"
"skintone",1.13229701019913,1.057934777578,1.21083565261998,28,"skintone"
"totalYellows",1.01479811686026,1.01168832624855,1.01793040726236,28,"totalYellows"
"height",1.08760575911744,1.0079356302898,1.17383791813897,28,"height"
"age",1.20632959592987,1.11116083032966,1.30984189809397,28,"age"
"wins.loss",0.803835843846439,0.750639607191225,0.859673413046995,28,"wins.loss"
"goals",1.17165800964533,1.08054463617152,1.27011632721787,28,"goals"
"posD",1.20190399271262,1.06602311215814,1.35519543582697,28,"posD"
"posG",1.8438232664976,1.49636700068462,2.26545311946471,28,"posG"
"posM",0.7382201343587,0.648587118746597,0.839465523612809,28,"posM"
"countryEngland",0.853351055932524,0.761470762510588,0.954860196993093,28,"countryEngland"
"countryFrance",1.29045980167668,1.12680408070929,1.47385355104541,28,"countryFrance"
"countryGermany",0.797500752351198,0.707295569039012,0.897641651344047,28,"countryGermany"
"skintone:countryEngland",0.965955691483874,0.874749089493175,1.06601699775193,28,"skintone:countryEngland"
"skintone:countryFrance",0.847252957346846,0.750556634123951,0.95470397675732,28,"skintone:countryFrance"
"skintone:countryGermany",1.27726823496665,1.13571151679867,1.43345396432337,28,"skintone:countryGermany"
"(Intercept)",0.0025991529048897,0.00228005619104875,0.00295618789496696,29,"(Intercept)"
"skintone",1.12806124019716,1.05302976028557,1.20743148638703,29,"skintone"
"totalYellows",1.01564426961161,1.01246343039615,1.01885970380237,29,"totalYellows"
"height",1.08691408070475,1.00565598691196,1.17496866114018,29,"height"
"age",1.1953750977748,1.09920822138629,1.30023714136321,29,"age"
"wins.loss",0.787874202899398,0.732664799873205,0.846061593737119,29,"wins.loss"
"goals",1.1337565371357,1.04611179927654,1.22832018702015,29,"goals"
"posD",1.16313557020208,1.02931683743928,1.3141725846771,29,"posD"
"posG",1.74498099293334,1.40874772629229,2.15486637350575,29,"posG"
"posM",0.695119802672071,0.608506524785901,0.793312059979199,29,"posM"
"countryEngland",0.876727361652579,0.778578130869321,0.98566491586199,29,"countryEngland"
"countryFrance",1.25026568508754,1.08957858507689,1.43101989094455,29,"countryFrance"
"countryGermany",0.813011233872487,0.719968180334583,0.916723262208498,29,"countryGermany"
"skintone:countryEngland",0.971311532670115,0.876962384118544,1.07529477628199,29,"skintone:countryEngland"
"skintone:countryFrance",0.860662530258476,0.759125305475562,0.973757968585932,29,"skintone:countryFrance"
"skintone:countryGermany",1.20632198713407,1.07140328347325,1.35513971731571,29,"skintone:countryGermany"
"(Intercept)",0.0028186690161267,0.0024785222889308,0.00319888122939103,30,"(Intercept)"
"skintone",1.08704230132407,1.01416868694476,1.16412266097834,30,"skintone"
"totalYellows",1.01317228621371,1.01005765961507,1.01631477659911,30,"totalYellows"
"height",1.08594898735755,1.00582403792683,1.17263232642627,30,"height"
"age",1.18763043200171,1.0921751715404,1.29163376681346,30,"age"
"wins.loss",0.803797601433314,0.750654329604988,0.859614851336029,30,"wins.loss"
"goals",1.13694458361949,1.04334006084396,1.23782898074239,30,"goals"
"posD",1.23675546542256,1.09664941329336,1.39490024342983,30,"posD"
"posG",1.65999230502976,1.34347517094298,2.04482924625489,30,"posG"
"posM",0.727954758576152,0.636633756406252,0.831576210782481,30,"posM"
"countryEngland",0.833185265341012,0.740665562949983,0.935691708211975,30,"countryEngland"
"countryFrance",1.33423485924495,1.16997031008247,1.51843222969235,30,"countryFrance"
"countryGermany",0.776092059267191,0.688331977590789,0.873570472945552,30,"countryGermany"
"skintone:countryEngland",1.01418726490842,0.916024159095271,1.12237272869795,30,"skintone:countryEngland"
"skintone:countryFrance",0.844167875718611,0.748872487353674,0.950020343915202,30,"skintone:countryFrance"
"skintone:countryGermany",1.2723382074058,1.13284307365744,1.42640812842298,30,"skintone:countryGermany"
"(Intercept)",0.00278826810498292,0.00245509070576854,0.00316004175269877,31,"(Intercept)"
"skintone",1.10068486093561,1.0276274720132,1.17796337715668,31,"skintone"
"totalYellows",1.01356235148314,1.01052279711764,1.01662821214041,31,"totalYellows"
"height",1.0671091130265,0.990278251208092,1.15008885053945,31,"height"
"age",1.14302298804413,1.05227217372525,1.24181286498063,31,"age"
"wins.loss",0.800414204104145,0.744923135266494,0.85878348191851,31,"wins.loss"
"goals",1.13830021298051,1.04252775069918,1.24162595188655,31,"goals"
"posD",1.23111266425799,1.09341337858121,1.38622403163325,31,"posD"
"posG",1.5336758912356,1.24149051564755,1.88812743922558,31,"posG"
"posM",0.741568050197236,0.651741915297651,0.843108459421413,31,"posM"
"countryEngland",0.83490765396138,0.741924172857068,0.937842837115258,31,"countryEngland"
"countryFrance",1.29743120958334,1.13645428149034,1.47765831584847,31,"countryFrance"
"countryGermany",0.81977980408802,0.728525397998961,0.92098743630474,31,"countryGermany"
"skintone:countryEngland",1.01112996851289,0.912291636466701,1.12001679379334,31,"skintone:countryEngland"
"skintone:countryFrance",0.830275028189979,0.736240743795904,0.934860057440652,31,"skintone:countryFrance"
"skintone:countryGermany",1.21249417116839,1.07995810465763,1.35822916249409,31,"skintone:countryGermany"
"(Intercept)",0.00278625158712081,0.00244788667836375,0.00316497480001576,32,"(Intercept)"
"skintone",1.12747606287412,1.05537864799113,1.20363241900249,32,"skintone"
"totalYellows",1.01361567715788,1.01046357304597,1.01678812778945,32,"totalYellows"
"height",1.06930216745202,0.990970977953533,1.15396582886,32,"height"
"age",1.19497052721285,1.10196647351344,1.29605129757787,32,"age"
"wins.loss",0.786489299027413,0.733377441139014,0.84223457637159,32,"wins.loss"
"goals",1.14076110191513,1.05313810425739,1.23463951436718,32,"goals"
"posD",1.18833300764391,1.0538833210553,1.33981445814638,32,"posD"
"posG",1.67279553724908,1.36047247201315,2.05046275928002,32,"posG"
"posM",0.737895828023801,0.648782047889349,0.838532523503146,32,"posM"
"countryEngland",0.9057909302968,0.808214151330019,1.0136703253811,32,"countryEngland"
"countryFrance",1.18730219525492,1.0338310428794,1.3592293132531,32,"countryFrance"
"countryGermany",0.807904165461701,0.717339740853575,0.908463233068731,32,"countryGermany"
"skintone:countryEngland",0.99708467903452,0.903382532110394,1.09987761159257,32,"skintone:countryEngland"
"skintone:countryFrance",0.858343322957539,0.762734296062991,0.964683006845776,32,"skintone:countryFrance"
"skintone:countryGermany",1.13433031127157,1.01163198232263,1.26902951207978,32,"skintone:countryGermany"
"(Intercept)",0.00278804408937409,0.00244438274456048,0.00317326662001104,33,"(Intercept)"
"skintone",1.1009890775082,1.02646698507146,1.18000539769665,33,"skintone"
"totalYellows",1.01347553483546,1.01029946092598,1.01667696584513,33,"totalYellows"
"height",1.06160074991765,0.983465664215491,1.14615668489695,33,"height"
"age",1.18121572528426,1.08834345621866,1.28214324166248,33,"age"
"wins.loss",0.785035830675608,0.730932262870806,0.842102473928969,33,"wins.loss"
"goals",1.1414454066219,1.04880755383623,1.24148822538757,33,"goals"
"posD",1.22138495150117,1.08145228784907,1.37956096564931,33,"posD"
"posG",1.67506153192485,1.34186336605861,2.08423582499027,33,"posG"
"posM",0.713833843431183,0.624395642483405,0.815401015866684,33,"posM"
"countryEngland",0.914763658934783,0.815479852845397,1.0248870902843,33,"countryEngland"
"countryFrance",1.13828346524469,0.983465793124216,1.313022719561,33,"countryFrance"
"countryGermany",0.812131025935262,0.71948698454312,0.915363709131973,33,"countryGermany"
"skintone:countryEngland",1.00440708636399,0.908515700562896,1.11000951912174,33,"skintone:countryEngland"
"skintone:countryFrance",0.892702709635583,0.785197305983242,1.01296483746732,33,"skintone:countryFrance"
"skintone:countryGermany",1.14238436885599,1.01799690369771,1.27949179315528,33,"skintone:countryGermany"
"(Intercept)",0.00270309791321636,0.00237258659539757,0.00307272716156764,34,"(Intercept)"
"skintone",1.10483502216664,1.03096572353792,1.18294752966646,34,"skintone"
"totalYellows",1.01435845816391,1.01122220504991,1.01752704731112,34,"totalYellows"
"height",1.06433907034846,0.984962825551799,1.15026163965504,34,"height"
"age",1.17342057819554,1.0796907499526,1.27567384195291,34,"age"
"wins.loss",0.803653621011504,0.747634045525374,0.862553183902649,34,"wins.loss"
"goals",1.128927068416,1.04126742097856,1.22327038107174,34,"goals"
"posD",1.14970017354512,1.01751505775621,1.29891557777704,34,"posD"
"posG",1.71463275656027,1.38554197156859,2.11476479282761,34,"posG"
"posM",0.716031715760301,0.628938365337654,0.814433930571443,34,"posM"
"countryEngland",0.855995881064109,0.759826245932365,0.96259340895154,34,"countryEngland"
"countryFrance",1.32022836919046,1.15207250315776,1.50901364524923,34,"countryFrance"
"countryGermany",0.78107126518669,0.690960395915887,0.881275242057956,34,"countryGermany"
"skintone:countryEngland",1.02054591844261,0.921532851946854,1.1297340623005,34,"skintone:countryEngland"
"skintone:countryFrance",0.861886471263251,0.763530527956847,0.971367956770072,34,"skintone:countryFrance"
